request_id,expected_path,observed_path,expected_steps,actual_steps,missing_steps,extra_steps,sequence_issues,step_count,expected_step_count,rework_count,exception_count,cycle_time_hours,has_unusual_sequence,variant_frequency,rare_path,drift_score,violation_points,ordering_points,rework_points,exception_points,rare_path_points,violation_count,critical_violation_count,high_violation_count,aligned
PR-15272,Submitted → PO Created → Payment,Submitted → PO Created → Payment,"[""Request Submitted"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],3,3,0,0,31.2,False,304,False,0,0,0,0,0,0,0,0,0,True
PR-11559,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,31.85,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-16622,Submitted → Manager → Bid Confirmed → Finance → PO Created → Payment,Submitted → Manager → Bid Confirmed → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],6,6,0,0,60.53,False,68,False,0,0,0,0,0,0,0,0,0,True
PR-13978,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,65.7,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-12534,Submitted → Manager → Security → PO Created → Payment,Submitted → Manager → Security → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,91.2,False,1160,False,0,0,0,0,0,0,0,0,0,True
PR-11082,Submitted → Manager → Vendor Validation → Procurement → Rejected,Submitted → Manager → Vendor Validation → Procurement → Rejected,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Rejected""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Rejected""]",[],[],[],5,5,0,0,50.18,False,40,False,0,0,0,0,0,0,0,0,0,True
PR-16829,Submitted → Manager → Security → PO Created → Payment,Submitted → Manager → Security → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,123.37,False,1160,False,0,0,0,0,0,0,0,0,0,True
PR-13164,Submitted → Vendor Validation → Procurement → PO Created → Payment,Submitted → Vendor Validation → Procurement → PO Created → Payment,"[""Request Submitted"", ""Vendor Validation"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Vendor Validation"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,72.87,False,84,False,0,0,0,0,0,0,0,0,0,True
PR-16524,Submitted → Manager → Security → Rejected,Submitted → Manager → Security → Rejected,"[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Rejected""]","[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Rejected""]",[],[],[],4,4,0,0,32.83,False,69,False,0,0,0,0,0,0,0,0,0,True
PR-15371,Submitted → Security → PO Created → Payment,Submitted → Security → PO Created → Payment,"[""Request Submitted"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,67.09,False,88,False,0,0,0,0,0,0,0,0,0,True
PR-11631,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,23.71,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-14991,Submitted → Manager → Director → Security → Bid Confirmed → Finance → PO Created → Payment,Submitted → Manager → Director → Security → Bid Confirmed → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Security Review"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Security Review"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],8,8,0,0,90.92,False,70,False,44,44,0,0,0,0,2,2,0,False
PR-16283,Submitted → Manager → Finance → PO Created → Payment,Submitted → Manager → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,92.09,False,449,False,0,0,0,0,0,0,0,0,0,True
PR-15510,Submitted → Manager → Finance → PO Created → Payment,Submitted → Manager → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,64.77,False,449,False,0,0,0,0,0,0,0,0,0,True
PR-13377,Submitted → Manager → Security → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Security Review""]",[],[],4,5,0,0,61.45,False,1840,False,22,22,0,0,0,0,1,1,0,False
PR-11914,Submitted → Manager,Submitted → Cancelled,"[""Request Submitted"", ""Manager Approval""]","[""Request Submitted"", ""Cancelled""]","[""Manager Approval""]","[""Cancelled""]",[],2,2,0,0,30.99,False,253,False,4,4,0,0,0,0,1,0,0,False
PR-15259,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,34.4,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-11163,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,16.66,False,1840,False,44,44,0,0,0,0,2,2,0,False
PR-15567,Submitted → Manager → Security → Finance → PO Created → Payment,Submitted → Manager → Security → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],6,6,0,0,76.01,False,260,False,0,0,0,0,0,0,0,0,0,True
PR-14705,Submitted → Manager → Director → Bid Confirmed → Finance → PO Created → Payment,Submitted → Manager → Bid Confirmed → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Director Approval""]",[],[],6,7,0,0,64.54,False,68,False,14,14,0,0,0,0,1,0,1,False
PR-17081,Submitted → Manager → Director → Procurement → Bid Confirmed → Finance → PO Created → Payment,Submitted → Manager → Director → Procurement → Bid Confirmed → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Procurement Review"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Procurement Review"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],8,8,0,0,89.6,False,49,False,0,0,0,0,0,0,0,0,0,True
PR-13506,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,33.54,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-12667,Submitted → Vendor Validation → Legal → Procurement → PO Created → Payment,Submitted → Vendor Validation → Legal → Procurement → PO Created → Payment,"[""Request Submitted"", ""Vendor Validation"", ""Legal Review"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Vendor Validation"", ""Legal Review"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],6,6,0,0,61.17,False,15,False,0,0,0,0,0,0,0,0,0,True
PR-12747,Submitted → Manager → Director → Legal → Procurement → Bid Confirmed → Finance → PO Created → Payment,Submitted → Manager → Director → Legal → Procurement → Exception → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Legal Review"", ""Procurement Review"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Legal Review"", ""Procurement Review"", ""Exception Approved"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Competitive Bid Confirmed""]","[""Exception Approved""]",[],9,9,0,1,114.17,False,2,True,7,0,0,0,3,4,0,0,0,True
PR-13484,Submitted → Manager → Vendor Validation → Procurement → Finance → PO Created → Payment,Submitted → Manager → Vendor Validation → Procurement → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],7,7,0,0,110.95,False,176,False,44,44,0,0,0,0,2,2,0,False
PR-12903,Submitted → Manager → Vendor Validation → Legal → Procurement → Finance → PO Created → Payment,Submitted → Manager → Vendor Validation → Legal → Procurement → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Legal Review"", ""Procurement Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Legal Review"", ""Procurement Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],8,8,0,0,103.14,False,19,False,0,0,0,0,0,0,0,0,0,True
PR-13126,Submitted → Manager → Security,Submitted → Cancelled,"[""Request Submitted"", ""Manager Approval"", ""Security Review""]","[""Request Submitted"", ""Cancelled""]","[""Manager Approval"", ""Security Review""]","[""Cancelled""]",[],2,3,0,0,13.12,False,253,False,26,26,0,0,0,0,2,1,0,False
PR-12550,Submitted → Manager → Director → Security → Legal → Bid Confirmed → Finance → PO Created → Payment,Submitted → Manager → Returned → Resubmitted → Director → Security → Legal → Exception → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Security Review"", ""Legal Review"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Returned for Revision"", ""Request Resubmitted"", ""Director Approval"", ""Security Review"", ""Legal Review"", ""Exception Approved"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Competitive Bid Confirmed""]","[""Returned for Revision"", ""Request Resubmitted"", ""Exception Approved""]",[],11,9,1,1,124.94,False,1,True,12,0,0,5,3,4,0,0,0,True
PR-17673,Submitted → Manager → Vendor Validation → Security → Procurement → PO Created → Payment,Submitted → Manager → Vendor Validation → Procurement → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Security Review"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Security Review""]",[],[],6,7,0,0,45.48,False,609,False,22,22,0,0,0,0,1,1,0,False
PR-10524,Submitted → Manager → Vendor Validation → Legal → PO Created → Payment,Submitted → Manager → Vendor Validation → Legal → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Legal Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Legal Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],6,6,0,0,68.72,False,131,False,0,0,0,0,0,0,0,0,0,True
PR-13625,Submitted → Manager → PO Created → Payment,Submitted → Manager → Returned → Resubmitted → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Returned for Revision"", ""Request Resubmitted"", ""Purchase Order Created"", ""Payment Authorized""]",[],"[""Returned for Revision"", ""Request Resubmitted""]",[],6,4,1,0,64.8,False,74,False,5,0,0,5,0,0,0,0,0,True
PR-11123,Submitted → Manager → Bid Confirmed → Finance → PO Created → Payment,Submitted → Manager → Bid Confirmed → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],6,6,0,0,53.17,False,68,False,0,0,0,0,0,0,0,0,0,True
