request_id,employee_id,department_id,vendor_id,request_date,purchase_type,amount,currency,description,urgency,risk_category,contract_required,security_review_required,competitive_bid_required,exception_documented,urgency_documented,final_status,source_system,system_period,department_name,business_unit,budget,vendor_name,vendor_category,approved_vendor,vendor_risk,contract_status,country,employee_name,employee_location
PR-10540,EMP-1485,D08,VEN-066,2025-10-08 09:00:00,Contractor,15926.38,USD,Contractor purchase for People operations,Priority,High,True,False,False,True,True,Paid,NovaProcure,After update,People,Corporate,7500000,Contractor Partner 066,Contractor,False,High,Pending,United States,Northstar Employee 1485,Denver
PR-14834,EMP-0703,D04,VEN-111,2025-10-08 10:00:00,Travel,1478.01,USD,Travel purchase for Marketing operations,Priority,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,Travel Partner 111,Travel,True,Medium,Active,United States,Northstar Employee 0703,Denver
PR-11702,EMP-0367,D02,VEN-078,2025-10-08 10:00:00,Software,4185.69,USD,Software purchase for Product operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,Software Partner 078,Software,True,Low,Active,United States,Northstar Employee 0367,Austin
PR-13747,EMP-0474,D03,VEN-038,2025-10-08 10:00:00,Travel,5083.65,USD,Travel purchase for Sales operations,Standard,High,False,False,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,Travel Partner 038,Travel,True,High,Active,United States,Northstar Employee 0474,Chicago
PR-15040,EMP-1865,D10,VEN-091,2025-10-08 10:00:00,Software,1460.26,USD,Software purchase for Information Security operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,Software Partner 091,Software,True,Low,Pending,United States,Northstar Employee 1865,New York
PR-10559,EMP-1330,D07,VEN-082,2025-10-08 11:00:00,Professional Services,2711.29,USD,Professional Services purchase for Finance operations,Standard,Medium,True,False,False,True,True,Paid,ProcureFlow Classic,After update,Finance,Corporate,8500000,ProfessionalServices Partner 082,Professional Services,True,Medium,Active,United States,Northstar Employee 1330,Austin
PR-11763,EMP-0974,D05,VEN-076,2025-10-08 12:00:00,Professional Services,2655.84,USD,Professional Services purchase for Customer Success operations,Standard,Low,True,False,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,ProfessionalServices Partner 076,Professional Services,True,Low,Active,United States,Northstar Employee 0974,New York
PR-15982,EMP-0783,D04,VEN-078,2025-10-08 12:00:00,Software,3577.14,USD,Software purchase for Marketing operations,Priority,Low,True,True,False,True,True,Paid,NovaProcure,After update,Marketing,Revenue,12500000,Software Partner 078,Software,True,Low,Active,United States,Northstar Employee 0783,Chicago
PR-10224,EMP-0226,D02,VEN-128,2025-10-08 13:00:00,AI Services,1082.11,USD,AI Services purchase for Product operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,After update,Product,Product & Technology,16000000,AIServices Partner 128,AI Services,False,Low,Active,Singapore,Northstar Employee 0226,Austin
PR-18392,EMP-0439,D03,VEN-099,2025-10-08 13:00:00,Software,5227.23,USD,Software purchase for Sales operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,Software Partner 099,Software,True,Low,Active,United States,Northstar Employee 0439,New York
PR-12673,EMP-1308,D07,VEN-077,2025-10-08 13:00:00,Software,2772.28,USD,Software purchase for Finance operations,Standard,Medium,True,True,False,True,True,Paid,NovaProcure,After update,Finance,Corporate,8500000,Software Partner 077,Software,True,Medium,Active,United States,Northstar Employee 1308,New York
PR-13041,EMP-1094,D06,VEN-076,2025-10-08 14:00:00,Professional Services,3139.41,USD,Professional Services purchase for Field Operations operations,Standard,Low,True,False,False,True,True,Paid,ProcureFlow Classic,After update,Field Operations,Operations,28000000,ProfessionalServices Partner 076,Professional Services,True,Low,Active,United States,Northstar Employee 1094,Austin
PR-16128,EMP-0178,D01,VEN-013,2025-10-08 14:00:00,Professional Services,7909.31,USD,Professional Services purchase for Engineering operations,Standard,High,True,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,ProfessionalServices Partner 013,Professional Services,True,High,Active,India,Northstar Employee 0178,Chicago
PR-10006,EMP-0194,D01,VEN-058,2025-10-08 15:00:00,Software,4796.49,USD,Software purchase for Engineering operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Software Partner 058,Software,True,Low,Active,United States,Northstar Employee 0194,Denver
PR-10108,EMP-0322,D02,VEN-111,2025-10-08 15:00:00,Travel,721.89,USD,Travel purchase for Product operations,Standard,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,Travel Partner 111,Travel,True,Medium,Active,United States,Northstar Employee 0322,Austin
PR-10583,EMP-1134,D06,VEN-029,2025-10-08 16:00:00,Software,14140.54,USD,Software purchase for Field Operations operations,Urgent,Medium,True,True,False,True,False,Paid,NovaProcure,After update,Field Operations,Operations,28000000,Software Partner 029,Software,True,Medium,Expired,United States,Northstar Employee 1134,Denver
PR-15667,EMP-0333,D02,VEN-062,2025-10-08 16:00:00,Travel,1845.51,USD,Travel purchase for Product operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,Travel Partner 062,Travel,True,Low,Active,United States,Northstar Employee 0333,Denver
PR-10343,EMP-0019,D01,VEN-093,2025-10-08 16:00:00,AI Services,2642.41,USD,AI Services purchase for Engineering operations,Standard,High,True,True,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,AIServices Partner 093,AI Services,True,Low,Active,United States,Northstar Employee 0019,Chicago
PR-17952,EMP-0021,D01,VEN-109,2025-10-08 17:00:00,Travel,1545.23,USD,Travel purchase for Engineering operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Travel Partner 109,Travel,False,Low,Active,Canada,Northstar Employee 0021,San Francisco
PR-14623,EMP-1980,D10,VEN-030,2025-10-08 17:00:00,Software,628.45,USD,Software purchase for Information Security operations,Standard,High,True,True,False,True,True,Cancelled,NovaProcure,After update,Information Security,Product & Technology,9500000,Software Partner 030,Software,True,High,Active,United States,Northstar Employee 1980,Chicago
PR-14570,EMP-0542,D03,VEN-076,2025-10-09 08:00:00,Professional Services,5110.18,USD,Professional Services purchase for Sales operations,Standard,Low,True,False,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,ProfessionalServices Partner 076,Professional Services,True,Low,Active,United States,Northstar Employee 0542,Chicago
PR-16394,EMP-1451,D08,VEN-091,2025-10-09 08:00:00,Software,8369.96,USD,Software purchase for People operations,Priority,Low,True,True,False,True,True,Paid,NovaProcure,After update,People,Corporate,7500000,Software Partner 091,Software,True,Low,Pending,United States,Northstar Employee 1451,Chicago
PR-12899,EMP-0501,D03,VEN-039,2025-10-09 08:00:00,Contractor,18865.03,USD,Contractor purchase for Sales operations,Standard,Low,True,False,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,Contractor Partner 039,Contractor,True,Low,Active,Ireland,Northstar Employee 0501,Chicago
PR-12073,EMP-1933,D10,VEN-120,2025-10-09 08:00:00,AI Services,5092.05,USD,AI Services purchase for Information Security operations,Standard,High,True,True,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,AIServices Partner 120,AI Services,True,Low,Expired,United States,Northstar Employee 1933,New York
PR-15749,EMP-1551,D08,VEN-064,2025-10-09 09:00:00,Travel,15208.39,USD,Travel purchase for People operations,Standard,Medium,False,False,False,True,True,Paid,NovaProcure,After update,People,Corporate,7500000,Travel Partner 064,Travel,True,Medium,Active,United States,Northstar Employee 1551,Chicago
PR-10208,EMP-0416,D03,VEN-103,2025-10-09 09:00:00,AI Services,18867.71,USD,AI Services purchase for Sales operations,Standard,High,True,True,False,True,True,Cancelled,NovaProcure,After update,Sales,Revenue,24000000,AIServices Partner 103,AI Services,True,Low,Active,India,Northstar Employee 0416,New York
PR-15865,EMP-0048,D01,VEN-048,2025-10-09 09:00:00,Facilities,18572.3,USD,Facilities purchase for Engineering operations,Priority,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Facilities Partner 048,Facilities,True,Medium,Active,Canada,Northstar Employee 0048,New York
PR-11041,EMP-0158,D01,VEN-100,2025-10-09 10:00:00,Travel,2549.41,USD,Travel purchase for Engineering operations,Priority,Low,False,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Travel Partner 100,Travel,True,Low,Active,United States,Northstar Employee 0158,Austin
PR-16503,EMP-0965,D05,VEN-065,2025-10-09 12:00:00,Contractor,18072.06,USD,Contractor purchase for Customer Success operations,Standard,Low,True,False,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,Contractor Partner 065,Contractor,True,Low,Pending,United States,Northstar Employee 0965,Chicago
PR-13891,EMP-0548,D03,VEN-005,2025-10-09 13:00:00,Equipment,6180.88,USD,Equipment purchase for Sales operations,Priority,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,Equipment Partner 005,Equipment,True,Medium,Active,United States,Northstar Employee 0548,New York
PR-17606,EMP-1173,D06,VEN-068,2025-10-09 13:00:00,Equipment,7513.75,USD,Equipment purchase for Field Operations operations,Priority,Low,False,False,False,True,True,Rejected,NovaProcure,After update,Field Operations,Operations,28000000,Equipment Partner 068,Equipment,False,Low,Active,United States,Northstar Employee 1173,San Francisco
PR-14957,EMP-0589,D03,VEN-012,2025-10-09 13:00:00,Contractor,17390.33,USD,Contractor purchase for Sales operations,Priority,Low,True,False,False,True,True,Paid,NovaProcure,After update,Sales,Revenue,24000000,Contractor Partner 012,Contractor,True,Low,Active,United Kingdom,Northstar Employee 0589,Chicago
PR-17802,EMP-1013,D06,VEN-133,2025-10-09 13:00:00,Software,8391.0,USD,Software purchase for Field Operations operations,Standard,Low,True,True,False,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,Software Partner 133,Software,True,Low,Active,United States,Northstar Employee 1013,New York
PR-11525,EMP-0104,D01,VEN-125,2025-10-09 14:00:00,Software,12001.72,USD,Software purchase for Engineering operations,Standard,Medium,True,True,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Software Partner 125,Software,True,Medium,Active,United States,Northstar Employee 0104,Chicago
PR-15215,EMP-1908,D10,VEN-014,2025-10-09 14:00:00,Travel,647.4,USD,Travel purchase for Information Security operations,Priority,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,Travel Partner 014,Travel,True,Medium,Active,United States,Northstar Employee 1908,Chicago
PR-12248,EMP-0133,D01,VEN-123,2025-10-09 15:00:00,Travel,1589.14,USD,Travel purchase for Engineering operations,Priority,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Engineering,Product & Technology,36000000,Travel Partner 123,Travel,False,Medium,Active,United States,Northstar Employee 0133,New York
PR-12182,EMP-0334,D02,VEN-094,2025-10-09 15:00:00,Equipment,266.9,USD,Equipment purchase for Product operations,Standard,High,False,True,False,True,True,Paid,NovaProcure,After update,Product,Product & Technology,16000000,Equipment Partner 094,Equipment,True,High,Pending,United States,Northstar Employee 0334,Austin
PR-10382,EMP-0600,D03,VEN-086,2025-10-09 16:00:00,Software,26232.01,USD,Software purchase for Sales operations,Standard,Medium,True,True,True,True,True,Paid,ProcureFlow Classic,After update,Sales,Revenue,24000000,Software Partner 086,Software,True,Medium,Pending,United States,Northstar Employee 0600,Austin
PR-13223,EMP-1654,D09,VEN-035,2025-10-09 17:00:00,Professional Services,1875.83,USD,Professional Services purchase for Legal operations,Standard,High,True,False,False,True,True,Paid,NovaProcure,After update,Legal,Corporate,6000000,ProfessionalServices Partner 035,Professional Services,False,High,Active,United States,Northstar Employee 1654,New York
PR-15792,EMP-0426,D03,VEN-041,2025-10-09 17:00:00,Contractor,1882.6,USD,Contractor purchase for Sales operations,Standard,Low,True,False,False,True,True,Cancelled,NovaProcure,After update,Sales,Revenue,24000000,Contractor Partner 041,Contractor,True,Low,Active,United States,Northstar Employee 0426,Austin
PR-18351,EMP-0883,D05,VEN-053,2025-10-09 17:00:00,Travel,1263.87,USD,Travel purchase for Customer Success operations,Standard,Medium,False,False,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,Travel Partner 053,Travel,True,Medium,Active,United States,Northstar Employee 0883,Chicago
PR-17665,EMP-0027,D01,VEN-076,2025-10-09 17:00:00,Professional Services,4473.43,USD,Professional Services purchase for Engineering operations,Standard,Low,True,False,False,True,True,Paid,ProcureFlow Classic,After update,Engineering,Product & Technology,36000000,ProfessionalServices Partner 076,Professional Services,True,Low,Active,United States,Northstar Employee 0027,Austin
PR-12739,EMP-1193,D06,VEN-036,2025-10-09 17:00:00,Travel,2830.54,USD,Travel purchase for Field Operations operations,Standard,Low,False,False,False,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,Travel Partner 036,Travel,True,Low,Active,United States,Northstar Employee 1193,Chicago
PR-16943,EMP-0987,D05,VEN-008,2025-10-09 17:00:00,Equipment,7188.06,USD,Equipment purchase for Customer Success operations,Standard,High,False,True,False,True,True,Paid,NovaProcure,After update,Customer Success,Revenue,11000000,Equipment Partner 008,Equipment,True,High,Active,United States,Northstar Employee 0987,Chicago
PR-11134,EMP-1809,D10,VEN-032,2025-10-09 17:00:00,Software,4237.6,USD,Software purchase for Information Security operations,Priority,Low,True,True,False,True,True,Paid,NovaProcure,After update,Information Security,Product & Technology,9500000,Software Partner 032,Software,True,Low,Active,Germany,Northstar Employee 1809,Austin
PR-18398,EMP-1061,D06,VEN-092,2025-10-10 08:00:00,Contractor,3132.08,USD,Contractor purchase for Field Operations operations,Standard,High,True,False,False,True,True,Paid,NovaProcure,After update,Field Operations,Operations,28000000,Contractor Partner 092,Contractor,False,High,Pending,United States,Northstar Employee 1061,Denver
PR-13905,EMP-1073,D06,VEN-007,2025-10-10 08:00:00,Software,6189.97,USD,Software purchase for Field Operations operations,Standard,Medium,True,True,False,True,True,Paid,ProcureFlow Classic,After update,Field Operations,Operations,28000000,Software Partner 007,Software,True,Medium,Active,Singapore,Northstar Employee 1073,Austin
